,text_review,tag,bin_tag,num_upper,text_pos,num_tokens
69,this cd is one thousand britney although she changed her style into a more funky one my favourite songs are stronger and oops ... but i also love the slow dear diary not to forget the rolling stones cover satisfaction sounds much better than the original buy buy buy,1.0,0.0,0,DT NN VBZ CD CD NN IN PRP VBD PRP$ NN IN DT RBR JJ CD PRP$ JJ NNS VBP JJR CC NNS : CC FW RB VBP DT JJ RB NN RB TO VB DT JJ NNS VBP NN VBZ RB JJR IN DT JJ NN VB VB,49
70,works as described,1.0,0.0,0,NNS IN VBN,3
71,great information i would like to see an as of date on all the laws this would help in answering the question is this still up to date,1.0,0.0,0,JJ NN FW MD VB TO VB DT IN IN NN IN PDT DT NNS DT MD VB IN VBG DT NN VBZ DT RB RB TO NN,28
72,listen to this amazing sound track from the play of the same name the genius of the writer and composers is immediately recognized the narration is so human so easily followed and presents the diciple peter as a real person the music will not only touch and amaze you but will stay in your mind for days leaving you humming one song after another talent oh my,3.0,1.0,0,VB TO DT JJ NN NN IN DT NN IN DT JJ NN DT NN IN DT NN CC NNS VBZ RB VBN DT NN VBZ RB JJ RB RB VBN CC VBZ DT NN NN IN DT JJ NN DT NN MD RB RB NN CC VB PRP CC MD VB IN PRP$ NN IN NNS VBG PRP VBG CD NN IN DT NN UH PRP$,67
73,great idea but the print is very cheap out of the box photo print was peeling from several puzzel pieces.challenging due to dual sideed print and great when hanging after repairing complete five start for album design,2.0,1.0,1,JJ NN CC DT NN VBZ RB JJ IN IN DT NN NN NN VBD VBG IN JJ NN NN JJ TO JJ NN NN CC JJ WRB VBG IN VBG JJ CD NN IN NN NN,37
74,"all the publicity controversy identity changing and bizarre personalities aside prince is one of the greatest musicians alive today yet when this phrase is uttered people immediately think that i must admire his ambiguous image and his funny dress-code instead of respecting his musical genius even though i have read as many articles and biographies about him i could find still i do not know him so i am not the one to discuss the real reason behind all the fuss he has been putting out since one thousand , nine hundred and ninety-two not that it matters much since to me the name prince stands for one thing music prince writes music he performs and on this department i absolutely love him simply put no one else i have listened to could flirt across so many genres of music and nail them being incredibly diverse yet so uniquely sounding more than often he surprised me with a song which i initially hated and ended up listening to the most while prince is celebrating his emancipation from major record label it has been increasingly difficult for the casual fans by all mean it does not imply we are any less enthusiastic about his music than the so called diehard fans since we either need to join the music club or having to constantly go on internet and track him down about his latest music venture and more than often realizing that he has changed his mind again call me old-fashioned but i still prefer to go to a music store pay for a well-packaged cd open it and put the cd on while i read the insert as easy downloading music on the computer is i much rather collect a genuine article from an artist on the other hand though i strongly disagree with record label alas film studio interfering with the artistic freedom i do believe the one thing they serve as a certain level of quality control while not saying prince's music released under warner bros are necessarily better they do feel more polished and easier to the ears and those are thesongs that game him the status he has today i do not agree that prince is a washed-out has been as many would claim cynically because i believe this is what prince is aiming for to evolve and mature out of the pop-culture domain what i do agree is if prince continue to change his music releasing scheme strategy he will soon lose more of the even most devoted fans.one reviewer said anyone with half a brain can tell one nite alone ... live is a pretentious album consists of studio overdubs i should really start searching around the house for that half a brain however i do think it would be much better if this box set is titled one nite alone tour collection instead of the misleading word live giving people impression that this is a single live performance other than that the songs that played here are stunning mostly jazzy-funk but there are some true gems on disc two where prince hugs the piano himself playing some of his most beloved hits like adore nothing compares two u and do me baby one of the biggest let down is that according to the accompanying booklet there are plenty more rare and great live performances which are sadly missing here live version of power fantastic is available somewhere but songs like bambi and paisley park where we would have gotten a chance to hear the man himself jamming up the guitar are extremely difficult to find with a box this size three more cds would not be redundant.even though most of the materials here are recycled pasted together from many different sessions of the tour and with the issue of overdubs in question i have to say this is one of the most satisfying listening from prince since a long while ago if you are a jazz funk music fan you will enjoy this if you think the man has lost the touch please stop dwelling on the age of sigh o'the times you might just learn to love prince again",3.0,1.0,3,"DT DT NN NN NN VBG CC JJ NNS RB NN VBZ CD IN DT JJS NNS JJ NN RB WRB DT NN VBZ VBN NNS RB VBP IN FW MD VB PRP$ JJ NN CC PRP$ JJ NN RB IN VBG PRP$ JJ NN RB IN FW VBP VBN IN JJ NNS CC NNS IN PRP FW MD VB RB FW VBP RB VB PRP RB FW VBP RB DT CD TO VB DT JJ NN IN PDT DT NN PRP VBZ VBN VBG RP IN CD CD , CD CD CC CD RB IN PRP VBZ RB IN TO PRP DT NN NN VBZ IN CD NN NN NN VBZ NN PRP VBZ CC IN DT NN FW RB VBP PRP RB VBD DT NN RB FW VBP VBN TO MD VB IN RB JJ NNS IN NN CC NN PRP VBG RB JJ RB RB RB VBG JJR IN RB PRP VBD PRP IN DT NN WDT FW RB VBD CC VBD RP VBG TO DT RBS IN NN VBZ VBG PRP$ NN IN JJ NN NN PRP VBZ VBN RB JJ IN DT JJ NNS IN DT VB PRP VBZ RB VB PRP VBP DT JJR JJ IN PRP$ NN IN DT RB VBN JJ NNS IN PRP DT NN TO VB DT NN NN CC VBG TO RB VB IN NN CC NN PRP RP IN PRP$ JJS NN NN CC JJR IN RB VBG IN PRP VBZ VBN PRP$ NN RB VB PRP JJ CC FW RB VBP TO VB TO DT NN NN NN IN DT JJ NN JJ PRP CC VB DT NN IN IN FW VB DT NN IN JJ VBG NN IN DT NN VBZ FW JJ RB VB DT JJ NN IN DT NN IN DT JJ NN IN FW RB VBP IN NN NN UH NN NN VBG IN DT JJ NN FW VBP VB DT CD NN PRP VBP IN DT JJ NN IN NN NN IN RB VBG NN POS NN VBN IN NN NNS VBP RB RB PRP VBP VB RBR JJ CC JJR TO DT NNS CC DT VBP NNS WDT NN PRP DT NN PRP VBZ NN FW VBP RB VB IN NN VBZ DT NN VBZ VBN RB JJ MD VB RB IN FW VB DT VBZ WP NN VBZ VBG IN TO VB CC VB IN IN DT JJ NN WDT FW VBP VB VBZ IN NN VBP TO VB PRP$ NN VBG NN NN PRP MD RB VB JJR IN DT RB JJS JJ NN NN VBD NN IN PDT DT NN MD VB CD JJ RB : VB VBZ DT JJ NN VBZ IN NN NNS FW MD RB VB VBG IN DT NN IN DT PDT DT NN RB FW VBP VB PRP MD VB RB JJR IN DT NN NN VBZ VBN CD NN RB NN NN RB IN DT JJ NN VBP VBG NNS NN IN DT VBZ DT JJ JJ NN JJ IN IN DT NNS WDT VBD RB VBP JJ RB JJ CC EX VBP DT JJ NNS IN NN CD WRB NN NNS DT NN PRP VBG DT IN PRP$ RBS JJ NNS IN NN NN VBZ CD NN CC VB PRP NN CD IN DT JJS VB RP VBZ IN VBG TO DT VBG NN EX VBP RB RBR JJ CC JJ JJ NNS WDT VBP RB VBG RB JJ NN IN NN JJ VBZ JJ RB CC NNS IN NN CC NN NN WRB PRP MD VB VBN DT NN TO VB DT NN PRP VBG RP DT NN VBP RB JJ TO VB IN DT NN DT NN CD JJR NNS MD RB VB JJ IN JJS IN DT NNS RB VBP JJ VBN RB IN JJ JJ NNS IN DT NN CC IN DT NN IN NNS IN NN FW VBP TO VB DT VBZ CD IN DT RBS JJ VBG IN NN IN DT JJ IN RB IN PRP VBP DT NN NN NN NN PRP MD VB DT IN PRP VBP DT NN VBZ VBN DT NN VB VB NN IN DT NN IN NN NN NNS PRP MD RB VB TO VB NN RB",697
75,if you are die hard fan of george and love symphonic arrangements then you will appreciate these old songs with a new twist if you are looking for dance music and something to wake you up this is not the cd for you great sound for low key evening with friends and bottle of wine,2.0,1.0,0,IN PRP VBP VB JJ NN IN NN CC NN JJ NNS RB PRP MD VB DT JJ NNS IN DT JJ NN IN PRP VBP VBG IN NN NN CC NN TO VB PRP RP DT VBZ RB DT NN IN PRP JJ NN IN JJ JJ NN IN NNS CC NN IN NN,55
76,i had one for my daughter and used it for all stages of her food from thoroughly mushed to finger foods and tiny bites i do not use salt in my cooking and to this day she is now thirty she does not use extra salt on her food i loved knowing exactly what she was getting and controlling how much sugar and salt she ate,2.0,1.0,0,LS VBD CD IN PRP$ NN CC VBD PRP IN DT NNS IN PRP$ NN IN RB VBN TO NN NNS CC JJ VBZ FW VBP RB VB NN IN PRP$ NN CC TO DT NN PRP VBZ RB CD PRP VBZ RB VB JJ NN IN PRP$ NN FW VBD VBG RB WP PRP VBD VBG CC VBG WRB JJ NN CC NN PRP VBD,66
77,my partner really loves the queer as folk series and loves the soundtrack just as much the only gripe he had about it was that it does not contain all the songs from the first season but does have most,1.0,0.0,0,PRP$ NN RB VBZ DT NN IN NN NN CC VBZ DT NN RB RB JJ DT JJ NN PRP VBD IN PRP VBD IN PRP VBZ RB VB PDT DT NNS IN DT JJ NN CC VBZ VB RBS,40
78,i had a sansa e250 that work fine until it died from use gym jogging etc i decided to switch to the fuze due to price and size i am very pleased by the change although the menu is the same the fuze has a softer wheel that responds better when you are handling the player while in motion.the only thing i regret is that the sport case i had for the two hundred and fifty does not fit and i will have to by a new one for the fuze,3.0,1.0,1,LS VBD DT NN NN WDT VBP JJ IN PRP VBD IN NN NN NN FW FW VBN TO VB TO DT NN JJ TO NN CC NN FW VBP RB VBN IN DT NN IN DT NN VBZ DT JJ DT NN VBZ DT JJR NN WDT VBZ JJR WRB PRP VBP VBG DT NN IN IN NN RB NN FW NN VBZ IN DT NN NN FW VBD IN DT CD CD CC CD VBZ RB VB CC FW MD VB TO IN DT JJ CD IN DT NN,91
79,these were intentionally ordered in a size up in order to fit my five year-old grandson he is so excited to have them and his mom is happy to have this cool-looking pair of crocs to grow in to,1.0,0.0,2,DT VBD RB VBN IN DT NN RP IN NN TO VB PRP$ CD JJ NN PRP VBZ RB JJ TO VB PRP CC PRP$ NN VBZ JJ TO VB DT JJ NN IN NNS TO VB IN TO,39
80,the nice feature about this silicone case is the black bands at the top and bottom of the screen i tried a couple other case designs because i was having a hard time locating this one some of the other case designs have an opening the size of the entire front glass surface even though not all of that is viewable screen this is too large an area to have open and the sides of their cases fit sloppy and loose the iskin touch fits much tighter because of the black bands of silicone making the front window cutout smaller and the case fit better i am six two and i had my 32gb in my lap and stood up fast ... which was like launching not just dropping my ipod out and down at concrete from three feet in the air time stood still it landed edge-on and then bounced ... doh thankfully i had my pod in this case the ipod landed on it is edge but more towards the front side and near a corner the force of the ipod edge slamming on concrete from that height cut the silicone like a blunt knife it pinched the silicone case enough that it put a small cut crack in the silicone that does not go all the way through the ipod bounced and the case received a pinch cut so clearly this case absorbed much of the energy of that impact the ipod works fine and you can barely see where it landed when i pull it out of the silicone case disclaimer i also have my ipod wrapped front and back in the zagg invisible shield i can see just the slightest concrete kiss in the invisible shield and the very edge of the beveled glass best protection for you ipod touch is to wrap it front and back in the invisible shield and then stick it in the iskin touch i also have the evo three on my 80gb video iskin cases rule i never use the clips though just the silicone case,3.0,1.0,3,DT JJ NN IN DT NN NN VBZ DT JJ NNS IN DT NN CC NN IN DT NN FW VBD DT NN JJ NN NNS IN FW VBD VBG DT JJ NN VBG DT CD DT IN DT JJ NN NNS VBP DT VBG DT NN IN DT JJ JJ NN NN RB IN RB DT IN DT VBZ JJ NN DT VBZ RB JJ DT NN TO VB JJ CC DT NNS IN PRP$ NNS VBP JJ CC JJ DT NN NN VBZ JJ JJR IN IN DT JJ NNS IN NN VBG DT NN NN NN JJR CC DT NN VB JJR FW VBP CD CD CC FW VBD PRP$ NN IN PRP$ NN CC VBD RP RB : WDT VBD IN VBG RB RB VBG PRP$ NN IN CC IN IN NN IN CD NNS IN DT NN NN VBD RB PRP VBD JJ CC RB VBD : NN RB FW VBD PRP$ NN IN DT NN DT NN VBD IN PRP VBZ NN CC JJR IN DT JJ NN CC IN DT NN DT NN IN DT NN NN VBG IN NN IN DT NN VBD DT NN IN DT JJ NN PRP VBD DT NN NN RB IN PRP VBD DT JJ NN NN IN DT NN WDT VBZ RB VB PDT DT NN IN DT NN VBD CC DT NN VBD DT NN VBN RB RB DT NN VBN RB IN DT NN IN DT NN DT NN VBZ JJ CC PRP MD RB VB WRB PRP VBD WRB FW VB PRP IN IN DT NN NN NN FW RB VBP PRP$ NN VBD JJ CC RB IN DT NN JJ NN FW MD VB RB DT JJS JJ NN IN DT JJ NN CC DT RB NN IN DT JJ NN JJS NN IN PRP VBD NN VBZ TO VB PRP JJ CC RB IN DT JJ NN CC RB VB PRP IN DT NN NN FW RB VBP DT NN CD IN PRP$ JJ NN NN NNS NN FW RB VBP DT NNS RB RB DT NN NN,347
81,let me first say that this light is great compared to other on camera lights i love the fact that it dimmable and it casts good light i use it for on camera and as a backlight the only problems that i have is the arm that connects it to my camera is cheap plastic other than that i recommend this light to anyone who is tired of wearing a battery belt also the fact that it accepts multiple batteries i did not have to buy anything,3.0,1.0,0,VB PRP JJ VB IN DT NN VBZ JJ VBN TO JJ IN NN NNS FW VBP DT NN IN PRP JJ CC PRP VBZ JJ NN FW VB PRP IN IN NN CC IN DT NN DT JJ NNS WDT FW VBP VBZ DT NN WDT VBZ PRP TO PRP$ NN VBZ JJ NN JJ IN DT FW VB DT NN TO NN WP VBZ VBN IN VBG DT NN NN RB DT NN IN PRP VBZ JJ NNS FW VBD RB VB TO VB NN,87
82,good lite weight casual shoe comfortable and good support but not a rugged shoe paid too much i think should be less than one hundred considering where it is made,2.0,1.0,0,JJ NN NN JJ NN JJ CC JJ NN CC RB DT JJ NN VBD RB JJ FW VBP MD VB JJR IN CD CD VBG WRB PRP VBZ VBN,30
83,i have an old system purchased these controllers and my kids are having a blast they are a perfect match for the system,1.0,0.0,0,LS VBP DT JJ NN VBD DT NNS CC PRP$ NNS VBP VBG DT NN PRP VBP DT JJ NN IN DT NN,23
84,the raspberry pi complete starter kit included everyhing neccessaryto get a badass rpi up and running.by the next day i had a sweet samba server up and runningdistributing the conents of my external hard drive.the possibilities are endless,2.0,1.0,0,DT NN NN JJ JJ NN VBD JJ NN VB DT NN NN RB CC VB DT JJ NN FW VBD DT JJ NN NN RB CC VBG DT NNS IN PRP$ JJ JJ NN NNS VBP JJ,38
85,i got what i paid for around 40-50 and i knew i was getting what i paid for and it was exactly what i was looking for i do not travel much so i knew i wanted something that would last me maybe 2-3 yrs without breaking the bank most of my trips are short in distance and time.pros one cost two wheels roll pretty smoothly three color i am partial to greencons one the material attracts lint pretty easily this is a bit annoying but tolerable two poor construction feels like what it is worth three handle sometimes gets stuck i think this is going to be the first thing to breakbut again i did not need a similar bag that would cost me double i just needed something for short trips that i hope i can use for the next 2-3 yrs i guess i will report back to you in two thousand and twelve update april 2012the bag's held up but i have probably only traveled maybe 6-8 times since i have been using it to head back home via bus train around the holidays nyc to philly and it is held up fine along with some shorter trips to the west coast and even a week long trip to hawaii the only thing that really bothers me is the fabric the lint again annoying but tolerable,3.0,1.0,2,LS VBD WP FW VBN IN IN CD CC FW VBD FW VBD VBG WP FW VBN IN CC PRP VBD RB WP FW VBD VBG IN FW VBP RB VB RB RB FW VBD FW VBD NN WDT MD VB PRP RB CD NNS IN VBG DT NN JJS IN PRP$ NNS VBP JJ IN NN CC NNS CD NN CD NNS VBP RB RB CD NN FW VBP JJ TO NNS CD DT NN VBZ NN RB RB DT VBZ DT NN JJ CC JJ CD JJ NN VBZ IN WP PRP VBZ JJ CD VBP RB VBZ JJ FW VB DT VBZ VBG TO VB DT JJ NN TO NN RB FW VBD RB VB DT JJ NN WDT MD VB PRP JJ FW RB VBN NN IN JJ NNS WDT FW NN FW MD VB IN DT JJ CD NNS FW NN FW MD VB RB TO PRP IN CD CD CC CD VBP NNP CD NN POS VBN RP CC FW VBP RB RB VBD RB CD NNS IN FW VBP VBN VBG PRP TO VB RB NN IN NN NN IN DT NNS VBP TO VB CC PRP VBZ VBN RP JJ IN IN DT JJR NNS TO DT NN NN CC RB DT NN RB NN TO VB DT JJ NN WDT RB VBZ PRP VBZ DT NN DT NN RB JJ CC JJ,230
